REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
LEFT,18118509207215334066,270,-356.8794860839844,685.3523559570312,3.025385856628418
LEFT,18118509207215334066,654,-92.06865692138672,666.8939208984375,2.9597206115722656
LEFT,18118509207215334066,655,-91.0516586303711,665.9495849609375,2.9625468254089355
LEFT,18118509207215334066,657,-88.67062377929688,663.7513427734375,2.9758753776550293
LEFT,18118509207215334066,658,-87.64649963378906,662.8084716796875,2.982504367828369
LEFT,18118509207215334066,662,-84.22256469726562,659.6561279296875,2.9968318939208984
LEFT,18118509207215334066,664,-81.82279968261719,657.4392700195312,2.9977662563323975
LEFT,18118509207215334066,810,74.47827911376953,507.5789794921875,3.2902419567108154
LEFT,18118509207215334066,813,77.13109588623047,505.01556396484375,3.287564277648926
LEFT,18118509207215334066,814,78.27171325683594,503.91290283203125,3.279972791671753
LEFT,18118509207215334066,815,79.7924575805664,502.4412536621094,3.2602202892303467
LEFT,18118509207215334066,819,85.12849426269531,497.2742004394531,3.2136454582214355
LEFT,18118509207215334066,820,86.27565002441406,496.1638488769531,3.2149569988250732
LEFT,18118509207215334066,616,-130.77566528320312,704.1614379882812,2.8675262928009033
LEFT,18118509207215334066,617,-129.8461456298828,703.2720336914062,2.8589727878570557
LEFT,18118509207215334066,963,237.56756591796875,350.3084716796875,2.211214303970337
LEFT,18118509207215334066,965,240.50714111328125,347.452392578125,2.1957600116729736
LEFT,18118509207215334066,968,244.71324157714844,343.3702392578125,2.1613922119140625
LEFT,18118509207215334066,971,247.2445068359375,340.91741943359375,2.140310049057007
LEFT,18118509207215334066,972,248.932861328125,339.28363037109375,2.1250052452087402
LEFT,18118509207215334066,648,-98.74873352050781,673.1937255859375,2.9395692348480225
LEFT,18118509207215334066,650,-96.43128204345703,670.9847412109375,2.948357105255127
LEFT,18118509207215334066,652,-94.0905532836914,668.7806396484375,2.955094575881958
LEFT,18118509207215334066,653,-93.08055877685547,667.8363037109375,2.957551956176758
LEFT,18118509207215334066,973,250.20248413085938,338.05657958984375,2.112999677658081
LEFT,18118509207215334066,974,251.895751953125,336.4212341308594,2.097842216491699
LEFT,18118509207215334066,975,253.1673583984375,335.1941833496094,2.085693597793579
LEFT,18118509207215334066,976,254.8662872314453,333.55792236328125,2.066261053085327
LEFT,18118509207215334066,977,256.1408386230469,332.33184814453125,2.051830530166626
LEFT,18118509207215334066,981,258.696533203125,329.87969970703125,2.038102626800537
LEFT,18118509207215334066,982,259.977294921875,328.65264892578125,2.037407398223877
LEFT,18118509207215334066,984,262.9644470214844,325.7936096191406,2.0248167514801025
LEFT,18118509207215334066,985,264.24896240234375,324.5636291503906,2.0127594470977783
LEFT,18118509207215334066,991,271.5327453613281,317.6036376953125,1.974703311920166
LEFT,18118509207215334066,938,206.15982055664062,380.4652404785156,2.397056818008423
LEFT,18118509207215334066,941,209.08413696289062,377.6844787597656,2.393090009689331
LEFT,18118509207215334066,942,210.33901977539062,376.4910888671875,2.388798952102661
LEFT,18118509207215334066,944,213.26771545410156,373.7034912109375,2.36419939994812
LEFT,18118509207215334066,945,214.52479553222656,372.5062255859375,2.356301784515381
LEFT,18118509207215334066,947,217.4568634033203,369.70928955078125,2.3398988246917725
LEFT,18118509207215334066,949,220.3914337158203,366.9031066894531,2.3131768703460693
LEFT,18118509207215334066,646,-101.04647827148438,675.4093627929688,2.926962375640869
LEFT,18118509207215334066,4,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,6,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,17,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,22,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,33,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,44,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,52,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,63,-596.1178588867188,854.0325317382812,3.684636116027832
LEFT,18118509207215334066,70,-580.042236328125,859.0572509765625,3.5848326683044434
LEFT,18118509207215334066,72,-577.0902099609375,859.9721069335938,3.565782070159912
LEFT,18118509207215334066,74,-571.8174438476562,861.59716796875,3.5307750701904297
LEFT,18118509207215334066,75,-569.5584106445312,862.2908325195312,3.5150153636932373
LEFT,18118509207215334066,5,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,28,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,49,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,53,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,150,-447.61383056640625,838.6131591796875,2.7385826110839844
LEFT,18118509207215334066,155,-442.2548828125,832.5192260742188,2.7512874603271484
LEFT,18118509207215334066,158,-438.2771911621094,827.5084838867188,2.758622407913208
LEFT,18118509207215334066,161,-434.45611572265625,822.22998046875,2.7624356746673584
LEFT,18118509207215334066,166,-429.4210205078125,814.4412231445312,2.780060052871704
LEFT,18118509207215334066,169,-426.0771789550781,808.60595703125,2.7898902893066406
LEFT,18118509207215334066,171,-424.14605712890625,805.0081176757812,2.7602083683013916
LEFT,18118509207215334066,175,-420.83624267578125,798.3486938476562,2.6868510246276855
LEFT,18118509207215334066,177,-418.8999328613281,794.080322265625,2.6814804077148438
LEFT,18118509207215334066,25,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,38,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,39,109.94334411621094,467.951904296875,3.1369144916534424
LEFT,18118509207215334066,58,-605.7448120117188,851.11767578125,3.7358558177948
LEFT,18118509207215334066,168,-427.39398193359375,810.964111328125,2.7928247451782227
LEFT,18118509207215334066,170,-425.1044921875,806.8142700195312,2.779651165008545
LEFT,18118509207215334066,174,-422.0020446777344,800.7777709960938,2.70668363571167
LEFT,18118509207215334066,176,-419.99053955078125,796.5195922851562,2.6828179359436035
LEFT,18118509207215334066,178,-418.1041564941406,792.2473754882812,2.6774098873138428
LEFT,18118509207215334066,181,-415.8272705078125,786.7386474609375,2.6528124809265137
LEFT,18118509207215334066,184,-414.3986511230469,783.0628662109375,2.64933443069458
LEFT,18118509207215334066,850,107.12992095947266,476.0318298339844,3.0688908100128174
LEFT,18118509207215334066,869,120.44163513183594,463.20611572265625,2.9919278621673584
LEFT,18118509207215334066,821,87.8072738647461,494.6814270019531,3.2080068588256836
LEFT,18118509207215334066,822,88.95592498779297,493.5692138671875,3.1938748359680176
LEFT,18118509207215334066,824,90.4918441772461,492.0823974609375,3.169525623321533
LEFT,18118509207215334066,834,97.0442123413086,485.7586975097656,3.1497936248779297
LEFT,18118509207215334066,846,104.7943115234375,478.2843017578125,3.090566396713257
LEFT,18118509207215334066,2946,219.71336364746094,-876.6428833007812,3.382754325866699
LEFT,18118509207215334066,2949,218.57508850097656,-875.6695556640625,3.3866360187530518
LEFT,18118509207215334066,2952,217.36944580078125,-874.5172119140625,3.3871443271636963
LEFT,18118509207215334066,3274,-5.602614402770996,-787.2037963867188,3.7942466735839844
LEFT,18118509207215334066,3275,-6.475266933441162,-786.5889282226562,3.791098117828369
LEFT,18118509207215334066,3278,-8.217418670654297,-785.3269653320312,3.783815383911133
LEFT,18118509207215334066,3279,-9.088369369506836,-784.6851806640625,3.7800729274749756
LEFT,18118509207215334066,3283,-12.845643997192383,-781.8135986328125,3.765674591064453
LEFT,18118509207215334066,3284,-13.710721015930176,-781.12939453125,3.7625410556793213
LEFT,18118509207215334066,3288,-16.595224380493164,-778.7866821289062,3.7531824111938477
LEFT,18118509207215334066,3292,-20.04292869567871,-775.8662109375,3.736177682876587
LEFT,18118509207215334066,3294,-22.042118072509766,-774.1150512695312,3.7294249534606934
LEFT,18118509207215334066,3295,-23.18192481994629,-773.09814453125,3.7256956100463867
LEFT,18118509207215334066,3297,-24.883378982543945,-771.5541381835938,3.7184934616088867
LEFT,18118509207215334066,3774,-29.351991653442383,-219.97731018066406,3.2568604946136475
LEFT,18118509207215334066,4451,-433.7754211425781,250.71722412109375,3.870408773422241
LEFT,18118509207215334066,4452,-434.51861572265625,251.3066864013672,3.8698883056640625
LEFT,18118509207215334066,4453,-435.2685852050781,251.90139770507812,3.8725087642669678
LEFT,18118509207215334066,4454,-436.0269470214844,252.50282287597656,3.876971483230591
LEFT,18118509207215334066,4913,-742.3786010742188,780.4835815429688,4.164320468902588
LEFT,18118509207215334066,4914,-742.5436401367188,781.3911743164062,4.170712947845459
LEFT,18118509207215334066,4915,-742.6653442382812,782.0599365234375,4.17635440826416
LEFT,18118509207215334066,4919,-743.0553588867188,784.2033081054688,4.194851398468018
LEFT,18118509207215334066,4920,-743.2047729492188,785.0274658203125,4.2010087966918945
LEFT,18118509207215334066,4921,-743.3161010742188,785.6380615234375,4.205819129943848
LEFT,18118509207215334066,4926,-743.9288940429688,789.005615234375,4.2316155433654785
LEFT,18118509207215334066,4927,-744.0343627929688,789.5849609375,4.235741138458252
LEFT,18118509207215334066,4928,-744.1398315429688,790.16015625,4.2399702072143555
LEFT,18118509207215334066,4929,-744.2453002929688,790.7308349609375,4.244150638580322
LEFT,18118509207215334066,4930,-744.3859252929688,791.4857177734375,4.250028610229492
LEFT,18118509207215334066,3777,-28.34274673461914,-215.40914916992188,3.285891056060791
LEFT,18118509207215334066,3780,-27.413225173950195,-210.8280487060547,3.306605339050293
LEFT,18118509207215334066,3782,-26.89427375793457,-208.0704803466797,3.3186683654785156
LEFT,18118509207215334066,3784,-26.403833389282227,-205.3089599609375,3.3346381187438965
LEFT,18118509207215334066,3785,-26.16817855834961,-203.9265899658203,3.3412394523620605
LEFT,18118509207215334066,2608,519.00146484375,-738.7225952148438,3.942051649093628
LEFT,18118509207215334066,2611,516.6481323242188,-740.4495849609375,3.9147748947143555
LEFT,18118509207215334066,2614,513.3306274414062,-742.8785400390625,3.876401662826538
LEFT,18118509207215334066,2615,512.3456420898438,-743.5972900390625,3.872130870819092
LEFT,18118509207215334066,2933,226.19216918945312,-880.5587158203125,3.346555471420288
LEFT,18118509207215334066,2934,225.7071075439453,-880.341552734375,3.347707986831665
LEFT,18118509207215334066,2935,225.2281036376953,-880.1168823242188,3.349186658859253
LEFT,18118509207215334066,2936,224.59783935546875,-879.804931640625,3.351290702819824
LEFT,18118509207215334066,2938,223.5203094482422,-879.22607421875,3.355593681335449
LEFT,18118509207215334066,2941,222.04254150390625,-878.3318481445312,3.365241289138794
LEFT,18118509207215334066,2942,221.61404418945312,-878.0485229492188,3.3691625595092773
LEFT,18118509207215334066,2943,221.0548095703125,-877.6609497070312,3.3743321895599365
LEFT,18118509207215334066,3712,-59.60790252685547,-307.66033935546875,3.3994693756103516
LEFT,18118509207215334066,3714,-58.46354675292969,-304.68328857421875,3.3613288402557373
LEFT,18118509207215334066,3715,-57.97568893432617,-303.4101257324219,3.343642234802246
LEFT,18118509207215334066,3716,-57.32497024536133,-301.7074890136719,3.3195297718048096
LEFT,18118509207215334066,3718,-56.187965393066406,-298.7198486328125,3.2779603004455566
LEFT,18118509207215334066,3719,-55.701576232910156,-297.43695068359375,3.2621560096740723
LEFT,18118509207215334066,3720,-55.215328216552734,-296.1510009765625,3.2467291355133057
LEFT,18118509207215334066,3721,-54.56917190551758,-294.4382629394531,3.227421998977661
LEFT,18118509207215334066,3989,-93.98902130126953,76.5880355834961,3.342850923538208
LEFT,18118509207215334066,3992,-96.12434387207031,79.39972686767578,3.3555948734283447
LEFT,18118509207215334066,3993,-97.0501708984375,80.60401153564453,3.3589208126068115
LEFT,18118509207215334066,3994,-98.28650665283203,82.1993637084961,3.3598203659057617
LEFT,18118509207215334066,3996,-100.47305297851562,84.98421478271484,3.348418712615967
LEFT,18118509207215334066,3997,-101.41999053955078,86.17485809326172,3.343125581741333
LEFT,18118509207215334066,3998,-102.6876449584961,87.75519561767578,3.332709312438965
LEFT,18118509207215334066,5169,-562.839111328125,865.7396240234375,3.504209518432617
LEFT,18118509207215334066,5170,-561.6467895507812,866.1331787109375,3.496704578399658
LEFT,18118509207215334066,5171,-560.4617919921875,866.525634765625,3.489107847213745
LEFT,18118509207215334066,5172,-559.2827758789062,866.916259765625,3.4813427925109863
LEFT,18118509207215334066,5173,-557.7185668945312,867.4342651367188,3.471057415008545
LEFT,18118509207215334066,3789,-25.21752166748047,-197.9252166748047,3.352416753768921
LEFT,18118509207215334066,3799,-23.40835189819336,-184.0150146484375,3.4027841091156006
LEFT,18118509207215334066,3806,-22.431659698486328,-174.70689392089844,3.4265758991241455
LEFT,18118509207215334066,3809,-22.050867080688477,-170.51197814941406,3.4247851371765137
LEFT,18118509207215334066,3811,-21.8955135345459,-168.64389038085938,3.4247324466705322
LEFT,18118509207215334066,4417,-412.6242370605469,233.3748321533203,3.838243246078491
LEFT,18118509207215334066,4422,-415.7294616699219,236.0489044189453,3.850637197494507
LEFT,18118509207215334066,4425,-416.8165283203125,236.958251953125,3.855799913406372
LEFT,18118509207215334066,4430,-420.0238342285156,239.60577392578125,3.8675222396850586
LEFT,18118509207215334066,4431,-420.6080017089844,240.08482360839844,3.8719284534454346
LEFT,18118509207215334066,4436,-423.20684814453125,242.2120819091797,3.8840694427490234
LEFT,18118509207215334066,4449,-432.0729064941406,249.36508178710938,3.874624013900757
LEFT,18118509207215334066,5176,-554.2377319335938,868.5877075195312,3.448824882507324
LEFT,18118509207215334066,5177,-552.7074584960938,869.0943603515625,3.43874192237854
LEFT,18118509207215334066,5179,-550.4290161132812,869.8486328125,3.423290729522705
LEFT,18118509207215334066,5180,-548.9241333007812,870.3466796875,3.413252353668213
LEFT,18118509207215334066,5181,-547.8003540039062,870.7177734375,3.4058141708374023
LEFT,18118509207215334066,5184,-544.0963134765625,871.937744140625,3.3795769214630127
LEFT,18118509207215334066,5456,-375.9380798339844,722.5416259765625,2.7579987049102783
LEFT,18118509207215334066,5458,-374.8171081542969,720.7108764648438,2.767599582672119
LEFT,18118509207215334066,5459,-374.18218994140625,719.6785278320312,2.7717251777648926
LEFT,18118509207215334066,5460,-373.70831298828125,718.9115600585938,2.7741568088531494
LEFT,18118509207215334066,5462,-372.6101379394531,717.1477661132812,2.7818946838378906
LEFT,18118509207215334066,3409,-88.7416763305664,-652.3328247070312,3.6366875171661377
LEFT,18118509207215334066,3410,-89.02423095703125,-651.0562133789062,3.6441421508789062
LEFT,18118509207215334066,3411,-89.39649963378906,-649.3540649414062,3.6531951427459717
LEFT,18118509207215334066,3412,-89.67326354980469,-648.0737915039062,3.658839225769043
LEFT,18118509207215334066,3413,-89.94757843017578,-646.7940673828125,3.6637237071990967
LEFT,18118509207215334066,3414,-90.31031036376953,-645.0861206054688,3.670253276824951
LEFT,18118509207215334066,3416,-90.84947204589844,-642.517822265625,3.6811723709106445
LEFT,18118509207215334066,3418,-91.20556640625,-640.804931640625,3.688415050506592
LEFT,18118509207215334066,3419,-91.47196960449219,-639.516845703125,3.6933672428131104
LEFT,18118509207215334066,3706,-62.719505310058594,-315.69244384765625,3.490192174911499
LEFT,18118509207215334066,3708,-61.734954833984375,-313.16082763671875,3.4615020751953125
LEFT,18118509207215334066,3710,-60.58799362182617,-310.2001037597656,3.427997589111328
LEFT,18118509207215334066,5748,-261.54400634765625,763.4691772460938,2.9071788787841797
LEFT,18118509207215334066,5750,-260.9056091308594,763.8518676757812,2.905569076538086
LEFT,18118509207215334066,5751,-260.260986328125,764.2238159179688,2.904589891433716
LEFT,18118509207215334066,2346,604.0836791992188,-515.779052734375,3.199631690979004
LEFT,18118509207215334066,2352,604.5409545898438,-523.0701904296875,3.2937633991241455
LEFT,18118509207215334066,2356,604.8768920898438,-528.5602416992188,3.3629021644592285
LEFT,18118509207215334066,2358,605.0399780273438,-531.3138427734375,3.396106243133545
LEFT,18118509207215334066,2360,605.1747436523438,-533.6670532226562,3.4270172119140625
LEFT,18118509207215334066,2361,605.2421264648438,-534.8447875976562,3.4437787532806396
LEFT,18118509207215334066,3404,-87.48432922363281,-657.8408203125,3.613086700439453
LEFT,18118509207215334066,3075,138.7207489013672,-827.5475463867188,3.1918108463287354
LEFT,18118509207215334066,4782,-701.036376953125,631.0499877929688,3.933685779571533
LEFT,18118509207215334066,4783,-701.4708862304688,632.4991455078125,3.9240946769714355
LEFT,18118509207215334066,4791,-704.9067993164062,643.9414672851562,3.861820936203003
LEFT,18118509207215334066,4800,-709.0089721679688,657.4597778320312,3.7872681617736816
LEFT,18118509207215334066,4803,-710.4103393554688,662.0418090820312,3.7663509845733643
LEFT,18118509207215334066,4805,-711.38623046875,665.2259521484375,3.7539145946502686
LEFT,18118509207215334066,4807,-712.2186889648438,667.9364624023438,3.7446482181549072
LEFT,18118509207215334066,4809,-713.1854858398438,671.0856323242188,3.7354214191436768
LEFT,18118509207215334066,4810,-713.7362670898438,672.8759155273438,3.73091459274292
LEFT,18118509207215334066,5422,-392.4517822265625,750.4691162109375,2.66178822517395
LEFT,18118509207215334066,5423,-391.9498291015625,749.6016235351562,2.6645045280456543
LEFT,18118509207215334066,5424,-391.2817687988281,748.4486694335938,2.669484853744507
LEFT,18118509207215334066,5430,-388.1272277832031,743.0325927734375,2.690030813217163
LEFT,18118509207215334066,5431,-387.6330871582031,742.1868896484375,2.6927475929260254
LEFT,18118509207215334066,3077,136.88951110839844,-827.2232055664062,3.1933226585388184
LEFT,18118509207215334066,3079,134.734619140625,-826.8734130859375,3.1976237297058105
LEFT,18118509207215334066,3082,131.62545776367188,-826.4256591796875,3.2323756217956543
LEFT,18118509207215334066,3083,130.68548583984375,-826.3018798828125,3.246142864227295
LEFT,18118509207215334066,3086,127.53532409667969,-825.925048828125,3.2850778102874756
LEFT,18118509207215334066,3089,125.3158950805664,-825.693359375,3.312854290008545
LEFT,18118509207215334066,3127,105.57012939453125,-824.5073852539062,3.552703857421875
LEFT,18118509207215334066,3131,103.36861419677734,-824.3670043945312,3.57195782661438
LEFT,18118509207215334066,4852,-730.0404052734375,726.6350708007812,3.803124189376831
LEFT,18118509207215334066,4854,-730.6499633789062,728.718505859375,3.815619945526123
LEFT,18118509207215334066,4856,-731.32275390625,731.0377197265625,3.8295750617980957
LEFT,18118509207215334066,1862,723.29833984375,-350.871337890625,3.1386678218841553
LEFT,18118509207215334066,1866,724.360595703125,-352.7738037109375,3.154435634613037
LEFT,18118509207215334066,2588,539.4876098632812,-723.5341796875,4.204520225524902
LEFT,18118509207215334066,2597,531.7188720703125,-729.3272705078125,4.093996524810791
LEFT,18118509207215334066,2599,529.652587890625,-730.8604125976562,4.064601421356201
LEFT,18118509207215334066,5437,-384.8466796875,737.4339599609375,2.710367202758789
LEFT,18118509207215334066,5440,-383.2192077636719,734.6702270507812,2.716248035430908
LEFT,18118509207215334066,5445,-381.2748718261719,731.3880004882812,2.719125747680664
LEFT,18118509207215334066,5448,-379.6557312011719,728.6791381835938,2.7209360599517822
LEFT,18118509207215334066,5453,-377.0668640136719,724.3947143554688,2.7467262744903564
LEFT,18118509207215334066,6065,33.13304138183594,546.86181640625,3.467913866043091
LEFT,18118509207215334066,1842,713.8822631835938,-334.3592529296875,2.964475393295288
LEFT,18118509207215334066,1843,714.3999633789062,-335.2605895996094,2.9741406440734863
LEFT,18118509207215334066,1849,717.703125,-341.0072937011719,3.0393779277801514
LEFT,18118509207215334066,1851,718.7979125976562,-342.9192810058594,3.060004711151123
LEFT,18118509207215334066,1852,719.2579345703125,-343.7249450683594,3.068824529647827
LEFT,18118509207215334066,1857,721.1766967773438,-347.1020812988281,3.104485511779785
LEFT,18118509207215334066,1858,721.596923828125,-347.8455505371094,3.1113739013671875
LEFT,18118509207215334066,1860,722.4089965820312,-349.2863464355469,3.124403476715088
LEFT,18118509207215334066,1861,722.92236328125,-350.200439453125,3.132676124572754
LEFT,18118509207215334066,2600,528.270751953125,-731.8838500976562,4.043881416320801
LEFT,18118509207215334066,2601,527.233642578125,-732.6514282226562,4.026366233825684
LEFT,18118509207215334066,2603,524.8131103515625,-734.4386596679688,3.9847402572631836
LEFT,18118509207215334066,2607,520.0175170898438,-737.975341796875,3.946906566619873
LEFT,18118509207215334066,3999,-103.64471435546875,88.93757629394531,3.3210206031799316
LEFT,18118509207215334066,4000,-104.60750579833984,90.11630249023438,3.307624340057373
LEFT,18118509207215334066,4002,-105.9017333984375,91.68196868896484,3.291712522506714
LEFT,18118509207215334066,4003,-106.88108825683594,92.85125732421875,3.284499168395996
LEFT,18118509207215334066,3408,-88.4566650390625,-653.6060791015625,3.630185127258301
LEFT,18118509207215334066,5457,-375.29693603515625,721.4932250976562,2.7635951042175293
LEFT,18118509207215334066,6051,9.700325012207031,569.4047241210938,3.35528564453125
LEFT,18118509207215334066,6052,11.230743408203125,567.9320678710938,3.361056327819824
LEFT,18118509207215334066,6053,13.279244422912598,565.9607543945312,3.372084140777588
LEFT,18118509207215334066,6054,14.830974578857422,564.4671630859375,3.3839335441589355
LEFT,18118509207215334066,6058,20.51116943359375,559.0023803710938,3.4206769466400146
LEFT,18118509207215334066,6060,23.637920379638672,555.9932250976562,3.430311679840088
LEFT,18118509207215334066,6061,25.75567054748535,553.9564819335938,3.4375696182250977
LEFT,18118509207215334066,6062,27.310726165771484,552.4606323242188,3.4426679611206055
LEFT,18118509207215334066,6063,29.422990798950195,550.4287719726562,3.45061993598938
LEFT,18118509207215334066,6064,31.010902404785156,548.90185546875,3.458115339279175
LEFT,18118509207215334066,1631,556.4054565429688,-114.19139862060547,3.3269057273864746
LEFT,18118509207215334066,1633,558.2531127929688,-116.2550277709961,3.318469762802124
LEFT,18118509207215334066,1643,568.7083129882812,-128.05020141601562,3.2665624618530273
LEFT,18118509207215334066,1649,571.7756958007812,-131.5510711669922,3.2520735263824463
LEFT,18118509207215334066,1652,573.6150512695312,-133.6617889404297,3.2438249588012695
LEFT,18118509207215334066,1653,574.5330200195312,-134.72023010253906,3.2399260997772217
LEFT,18118509207215334066,2266,602.1404418945312,-459.57061767578125,2.8746604919433594
LEFT,18118509207215334066,2270,601.9014282226562,-460.7724304199219,2.8624773025512695
LEFT,18118509207215334066,2272,601.7796020507812,-461.4728088378906,2.8626837730407715
LEFT,18118509207215334066,2275,601.6143798828125,-462.5442810058594,2.8672027587890625
LEFT,18118509207215334066,4109,-222.9492950439453,196.77598571777344,3.4750051498413086
LEFT,18118509207215334066,4110,-223.60943603515625,197.3487091064453,3.4701318740844727
LEFT,18118509207215334066,4113,-225.13352966308594,198.65753173828125,3.4623355865478516
LEFT,18118509207215334066,4115,-226.42410278320312,199.75205993652344,3.4606146812438965
LEFT,18118509207215334066,4120,-229.78114318847656,202.560302734375,3.4588093757629395
LEFT,18118509207215334066,4125,-232.3473663330078,204.68136596679688,3.4493823051452637
LEFT,18118509207215334066,4127,-233.650146484375,205.75111389160156,3.44700026512146
LEFT,18118509207215334066,4137,-239.3151092529297,210.38497924804688,3.4222686290740967
LEFT,18118509207215334066,4139,-240.4951171875,211.34886169433594,3.4145424365997314
LEFT,18118509207215334066,4142,-241.49122619628906,212.16319274902344,3.4071433544158936
LEFT,18118509207215334066,4150,-245.84886169433594,215.725341796875,3.37998366355896
LEFT,18118509207215334066,4726,-674.7647094726562,543.2449951171875,4.366947174072266
LEFT,18118509207215334066,4729,-676.3467407226562,548.51513671875,4.34382438659668
LEFT,18118509207215334066,4732,-677.4541625976562,552.21240234375,4.318051338195801
LEFT,18118509207215334066,4738,-680.6054077148438,562.8242797851562,4.263388156890869
LEFT,18118509207215334066,4739,-681.0750122070312,564.4199829101562,4.259000301361084
LEFT,18118509207215334066,4742,-682.17138671875,568.1464233398438,4.23983907699585
LEFT,18118509207215334066,4744,-683.2677001953125,571.8775634765625,4.216372966766357
LEFT,18118509207215334066,4747,-684.8360595703125,577.1998291015625,4.191575527191162
LEFT,18118509207215334066,4748,-685.3057861328125,578.793701171875,4.185133934020996
LEFT,18118509207215334066,4750,-686.4034423828125,582.5098266601562,4.162853717803955
LEFT,18118509207215334066,2281,601.3925170898438,-464.3963317871094,2.8711652755737305
LEFT,18118509207215334066,2296,601.2211303710938,-473.0727233886719,2.9226396083831787
LEFT,18118509207215334066,2297,601.25830078125,-473.7405090332031,2.9257850646972656
LEFT,18118509207215334066,2301,601.4752807617188,-476.70220947265625,2.936976194381714
LEFT,18118509207215334066,2306,601.67626953125,-479.0558776855469,2.95076847076416
LEFT,18118509207215334066,2308,601.799072265625,-480.4990539550781,2.960073471069336
LEFT,18118509207215334066,2320,602.4555053710938,-489.55987548828125,3.007113218307495
LEFT,18118509207215334066,2862,263.01531982421875,-871.7577514648438,3.2732419967651367
LEFT,18118509207215334066,2866,260.74560546875,-873.33447265625,3.2690916061401367
LEFT,18118509207215334066,2869,259.77880859375,-874.0169677734375,3.267850637435913
LEFT,18118509207215334066,3586,-109.57405853271484,-455.68475341796875,3.8407535552978516
LEFT,18118509207215334066,3587,-109.41475677490234,-454.6144104003906,3.842045783996582
LEFT,18118509207215334066,3588,-109.2520980834961,-453.54461669921875,3.8435826301574707
LEFT,18118509207215334066,3591,-108.85830688476562,-451.0424499511719,3.849173069000244
LEFT,18118509207215334066,3592,-108.68354797363281,-449.9693908691406,3.8512871265411377
LEFT,18118509207215334066,3594,-108.2596664428711,-447.4626770019531,3.8570494651794434
LEFT,18118509207215334066,4641,-622.49267578125,417.9362487792969,4.129360675811768
LEFT,18118509207215334066,4643,-624.5711059570312,420.9010314941406,4.150477409362793
LEFT,18118509207215334066,4648,-629.3558959960938,428.239501953125,4.21188497543335
LEFT,18118509207215334066,4650,-631.2196655273438,431.31622314453125,4.219113826751709
LEFT,18118509207215334066,4655,-633.7708740234375,435.7726745605469,4.232020854949951
LEFT,18118509207215334066,4657,-635.24169921875,438.4809265136719,4.2486138343811035
LEFT,18118509207215334066,1611,536.8563842773438,-92.93863677978516,3.406376361846924
LEFT,18118509207215334066,1612,538.1062622070312,-94.2665786743164,3.403717041015625
LEFT,18118509207215334066,1618,543.0969848632812,-99.5969467163086,3.390363931655884
LEFT,18118509207215334066,1623,548.068359375,-104.98260498046875,3.3710973262786865
LEFT,18118509207215334066,1625,550.234375,-107.35608673095703,3.3604698181152344
LEFT,18118509207215334066,4126,-232.9228515625,205.15438842773438,3.4484264850616455
LEFT,18118509207215334066,4380,-397.3140869140625,220.86331176757812,3.7806191444396973
LEFT,18118509207215334066,4386,-399.868408203125,222.14735412597656,3.8001649379730225
LEFT,18118509207215334066,4387,-400.2906799316406,222.40570068359375,3.80519962310791
LEFT,18118509207215334066,4367,-390.4510498046875,219.25662231445312,3.75412654876709
LEFT,18118509207215334066,4368,-391.180908203125,219.3297882080078,3.7579758167266846
LEFT,18118509207215334066,4369,-391.7225646972656,219.39634704589844,3.760922431945801
LEFT,18118509207215334066,4371,-392.9671325683594,219.59225463867188,3.766447067260742
LEFT,18118509207215334066,4372,-393.4916687011719,219.6943817138672,3.767764091491699
LEFT,18118509207215334066,665,-80.79289245605469,656.4829711914062,2.997328042984009
LEFT,18118509207215334066,666,-79.42326354980469,655.2067260742188,2.99690318107605
LEFT,18118509207215334066,669,-76.00428009033203,651.9928588867188,3.005918264389038
LEFT,18118509207215334066,675,-69.53024291992188,645.7903442382812,3.054239273071289
LEFT,18118509207215334066,678,-65.78549194335938,642.1585083007812,3.056926727294922
LEFT,18118509207215334066,684,-61.34107971191406,637.8460083007812,3.0719728469848633
LEFT,18118509207215334066,686,-59.28080368041992,635.8528442382812,3.0745174884796143
LEFT,18118509207215334066,688,-56.86529541015625,633.5266723632812,3.086918354034424
LEFT,18118509207215334066,692,-53.74632263183594,630.5319213867188,3.10512638092041
LEFT,18118509207215334066,693,-52.358272552490234,629.2028198242188,3.108889102935791
LEFT,18118509207215334066,695,-50.267818450927734,627.2032470703125,3.115123748779297
